recall,precision,threshold
1.0,0.1136535838763449,0.18578915297985077
1.0,0.11367080933616247,0.18581615388393402
1.0,0.11368804001819009,0.18588626384735107
1.0,0.11370527592480291,0.18593758344650269
1.0,0.11372251705837756,0.18595129251480103
1.0,0.11373976342129208,0.18608900904655457
1.0,0.11375701501592599,0.1861240416765213
1.0,0.1137742718446602,0.18614916503429413
1.0,0.1137915339098771,0.18621687591075897
1.0,0.11380880121396054,0.1862466186285019
1.0,0.11382607375929579,0.18626195192337036
1.0,0.11384335154826958,0.18626531958580017
1.0,0.11386063458327007,0.18630793690681458
1.0,0.11387792286668691,0.18631646037101746
1.0,0.11389521640091116,0.18637126684188843
1.0,0.11391251518833535,0.18639637529850006
1.0,0.11392981923135348,0.1864110827445984
1.0,0.11394712853236098,0.18641327321529388
1.0,0.11396444309375475,0.18650121986865997
1.0,0.11398176291793313,0.18652187287807465
1.0,0.11399908800729594,0.18653133511543274
1.0,0.11401641836424445,0.18653522431850433
1.0,0.11403375399118139,0.18654708564281464
1.0,0.11405109489051095,0.18656405806541443
1.0,0.11406844106463879,0.18659630417823792
1.0,0.114085792515972,0.1866208016872406
1.0,0.11410314924691921,0.18662089109420776
1.0,0.11412051125989045,0.1867208629846573
1.0,0.11413787855729722,0.1867464780807495
1.0,0.1141552511415525,0.18674901127815247
1.0,0.11417262901507079,0.18695732951164246
1.0,0.11420740063956145,0.18697068095207214
1.0,0.11422479439537009,0.18699811398983002
1.0,0.11424219345011424,0.18702588975429535
1.0,0.11425959780621572,0.18703775107860565
1.0,0.11427700746609783,0.18712201714515686
1.0,0.11429442243218531,0.18712498247623444
1.0,0.11431184270690443,0.18717464804649353
1.0,0.11432926829268293,0.18735231459140778
1.0,0.11434669919195,0.1873953938484192
1.0,0.11436413540713632,0.18743224442005157
1.0,0.11438157694067409,0.1874372512102127
1.0,0.11439902379499695,0.18745864927768707
1.0,0.11441647597254005,0.18751433491706848
1.0,0.11443393347574,0.18752968311309814
1.0,0.11445139630703495,0.18755699694156647
1.0,0.11446886446886446,0.18757733702659607
1.0,0.11448633796366967,0.18758949637413025
1.0,0.11450381679389313,0.18759027123451233
1.0,0.11452130096197893,0.18761849403381348
1.0,0.11453879047037263,0.1876475214958191
1.0,0.1145562853215213,0.18772472441196442
1.0,0.1145737855178735,0.18773987889289856
1.0,0.11459129106187929,0.1877528578042984
1.0,0.11460880195599021,0.1877698004245758
1.0,0.11462631820265932,0.18783384561538696
1.0,0.11464383980434117,0.18783588707447052
1.0,0.11466136676349183,0.18789948523044586
1.0,0.11467889908256881,0.1879083514213562
1.0,0.1146964367640312,0.1879158318042755
1.0,0.11471397981033955,0.18794411420822144
1.0,0.11473152822395594,0.18800771236419678
1.0,0.11474908200734395,0.1880188286304474
1.0,0.11476664116296863,0.18804791569709778
1.0,0.1147842056932966,0.18806976079940796
1.0,0.11480177560079596,0.18826283514499664
1.0,0.11481935088793631,0.18835274875164032
1.0,0.1148369315571888,0.1883675456047058
1.0,0.11485451761102604,0.18839001655578613
1.0,0.11487210905192219,0.1883963793516159
1.0,0.11488970588235294,0.18842536211013794
1.0,0.11490730810479546,0.1884690523147583
1.0,0.11492491572172847,0.1885576993227005
1.0,0.11494252873563218,0.1885720044374466
1.0,0.11496014714898835,0.18867237865924835
1.0,0.11497777096428025,0.18871212005615234
1.0,0.11499540018399264,0.1887132227420807
1.0,0.11501303481061187,0.18873833119869232
1.0,0.11503067484662577,0.18874824047088623
1.0,0.1150483202945237,0.18878595530986786
1.0,0.11506597115679656,0.188865065574646
1.0,0.11508362743593678,0.18897771835327148
1.0,0.1151012891344383,0.188979372382164
1.0,0.11511895625479662,0.1889946311712265
1.0,0.11513662879950876,0.18909311294555664
1.0,0.11515430677107324,0.1890946626663208
1.0,0.11517199017199017,0.18911302089691162
1.0,0.11518967900476117,0.18914474546909332
1.0,0.1152073732718894,0.18917575478553772
1.0,0.11522507297587956,0.18919461965560913
1.0,0.11524277811923786,0.18920595943927765
1.0,0.11526048870447211,0.18928107619285583
1.0,0.1152782047340916,0.1893155425786972
1.0,0.11529592621060722,0.18938903510570526
1.0,0.11531365313653137,0.18940314650535583
1.0,0.11533138551437798,0.18944023549556732
1.0,0.11534912334666257,0.18945829570293427
1.0,0.11536686663590216,0.18950504064559937
1.0,0.11538461538461539,0.18951797485351562
1.0,0.11540236959532235,0.18955639004707336
1.0,0.11542012927054478,0.1895657181739807
1.0,0.11543789441280591,0.18956753611564636
1.0,0.11545566502463055,0.18960516154766083
1.0,0.11547344110854503,0.18966346979141235
1.0,0.1154912226670773,0.18969543278217316
1.0,0.11550900970275682,0.1897123008966446
1.0,0.11552680221811461,0.18973571062088013
1.0,0.11554460021568326,0.189764603972435
1.0,0.11556240369799692,0.1898111253976822
1.0,0.1155802126675913,0.18982698023319244
1.0,0.1155980271270037,0.18988803029060364
1.0,0.11561584707877293,0.1899392008781433
1.0,0.11563367252543941,0.18995532393455505
1.0,0.1156515034695451,0.18996860086917877
1.0,0.11566933991363355,0.19001908600330353
1.0,0.11568718186024989,0.19009046256542206
1.0,0.11570502931194077,0.1901533156633377
1.0,0.11572288227125443,0.1903267353773117
1.0,0.11574074074074074,0.1904890090227127
1.0,0.11575860472295108,0.1904890239238739
1.0,0.11577647422043841,0.19049237668514252
1.0,0.1157943492357573,0.19053086638450623
1.0,0.11581222977146387,0.1905672252178192
1.0,0.11583011583011583,0.19059264659881592
1.0,0.11584800741427248,0.19066475331783295
1.0,0.11586590452649467,0.19067862629890442
1.0,0.11588380716934488,0.190684974193573
1.0,0.11590171534538711,0.19080176949501038
1.0,0.11591962905718702,0.19082008302211761
1.0,0.11593754830731179,0.1908315122127533
1.0,0.11595547309833024,0.19100159406661987
1.0,0.11597340343281275,0.19103211164474487
1.0,0.11599133931333128,0.1910346895456314
1.0,0.11600928074245939,0.19111798703670502
1.0,0.11602722772277228,0.19120851159095764
1.0,0.11604518025684667,0.19122552871704102
1.0,0.11606313834726091,0.19124092161655426
1.0,0.11608110199659495,0.19133490324020386
