analysis_set,recall,precision,threshold,pr_auc,n,n_pos,n_neg
original,0.9983108108108109,0.16231804449327109,0.19116285,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16236263736263737,0.19117138,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16240725474031328,0.19142492,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16245189664650908,0.19189495,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16249656310145724,0.19191173,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16254125412541254,0.19207951,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.162585969738652,0.19266978,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16263070996147497,0.19282551,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16267547481420314,0.19304594,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16272026431718062,0.19332808,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1627650784907739,0.19346008,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1628099173553719,0.1944851,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16285478093138606,0.19494785,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16289966923925028,0.19527258,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16294458229942102,0.19534448,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16298952013237727,0.19556805,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1630344827586207,0.19564617,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1630794701986755,0.19570819,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1631244824730886,0.19572288,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1631695196024296,0.1959024,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1632145816072908,0.1959705,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1632596685082873,0.1961473,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16330478032605691,0.19624633,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16334991708126037,0.19633938,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16339507879458115,0.19635758,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16344026548672566,0.19667575,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16348547717842324,0.19677752,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16353071389042612,0.19685486,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16357597564350954,0.19717354,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16362126245847175,0.19733532,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16366657435613405,0.1977585,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16371191135734073,0.19806887,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16375727348295926,0.19843137,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16380266075388025,0.19865209,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16384807319101746,0.19897072,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1638935108153078,0.19906676,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1639389736477115,0.19918746,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.163984461709212,0.19929898,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16402997502081598,0.19934627,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16407551360355357,0.19941817,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1641210774784782,0.19950154,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16416666666666666,0.19960386,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16421228118921924,0.19992748,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1642579210672596,0.20048854,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16430358632193495,0.20049328,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.164349276974416,0.2007757,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16439499304589708,0.20108035,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.164440734557596,0.20126307,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16448650153075425,0.20138544,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16453229398663696,0.20154293,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.164578111946533,0.20165902,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16462395543175487,0.20199966,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1646698244636389,0.20212096,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16471571906354515,0.20214096,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16476163925285753,0.20298408,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16480758505298382,0.20308176,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16485355648535566,0.20341322,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16489955357142858,0.20363359,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16494557633268211,0.20371747,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16499162479061977,0.20393252,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16503769896676906,0.20404218,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16508379888268157,0.20417184,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16512992455993294,0.20428368,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16517607602012296,0.20429811,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16522225328487558,0.2049247,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16526845637583892,0.20523731,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16531468531468532,0.20584258,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16536094012311137,0.20584626,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16540722082283796,0.20594023,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16545352743561031,0.20612776,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.165499859983198,0.20614475,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16554621848739495,0.20624885,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16559260297001963,0.20628484,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1656390134529148,0.20639692,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16568544995794784,0.20660523,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16573191250701066,0.20754194,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16577840112201964,0.20769578,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16582491582491582,0.20787941,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1658714566376649,0.20803964,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16591802358225716,0.20806548,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16596461668070767,0.20837282,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16601123595505618,0.20866078,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16605788142736724,0.20900813,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16610455311973019,0.20911002,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1661512510542592,0.20937634,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16619797525309335,0.20940036,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16624472573839663,0.20950593,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16629150253235792,0.2099856,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1663383056571911,0.21019858,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16638513513513514,0.2102601,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16643199098845396,0.21036735,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1664788732394366,0.21092406,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1665257819103973,0.21096808,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16657271702367532,0.21121171,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16661967860163518,0.21135235,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16666666666666666,0.21162647,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16671368124118477,0.21178603,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1667607223476298,0.21237987,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1668077900084674,0.2126536,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1668548842461886,0.21283764,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1669020050833098,0.21286857,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1669491525423729,0.21305667,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1669963266459452,0.21320897,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16704352741661957,0.21345314,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1670907548770144,0.21348622,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16713800904977374,0.21358258,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16718528995756718,0.21371485,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16723259762308998,0.21384792,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1672799320690631,0.21395484,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1673272933182333,0.21428409,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16737468139337297,0.2150338,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16742209631728044,0.21504138,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16746953811277981,0.21527919,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16751700680272108,0.21540365,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16756450240998016,0.21554327,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1676120249574589,0.21560785,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1676595744680851,0.21567273,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1677071509648127,0.21576643,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16775475447062163,0.21603027,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16780238500851788,0.2160837,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16785004260153366,0.21612002,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16789772727272728,0.21622074,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1679454390451833,0.21688232,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16799317794201252,0.21692172,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.168040943986352,0.21694449,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1680887372013652,0.21699157,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16813655761024182,0.21724696,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16818440523619807,0.21747607,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1682322801024765,0.2175065,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16828018223234625,0.21758372,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16832811164910283,0.21777305,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1683760683760684,0.21815674,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16842405243659161,0.21872331,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1684720638540479,0.21888866,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16852010265183917,0.21899718,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16856816885339418,0.21930905,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16861626248216832,0.21937218,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16866438356164384,0.22017469,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16871253211532972,0.2204612,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16876070816676186,0.22061303,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.168808911739503,0.2206901,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16885714285714284,0.22073284,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16890540154329808,0.22085032,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16895368782161235,0.22095557,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16900200171575636,0.22119336,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16905034324942791,0.22163297,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16909871244635194,0.22176717,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1691471093302805,0.22183195,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16919553392499284,0.22184797,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16924398625429554,0.22188017,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16929246634202233,0.22190323,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1693409742120344,0.2220504,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16938950988822013,0.22247326,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1694380733944954,0.22253245,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16948666475480356,0.22263382,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16953528399311532,0.2232198,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16958393113342898,0.22345702,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16963260619977039,0.22349967,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16968130921619293,0.22356609,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1697300402067777,0.22363988,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16977879919563343,0.22382954,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16982758620689656,0.22394451,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16987640126473125,0.22406083,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1699252443933295,0.22423327,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.16997411561691114,0.2243016,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.17002301495972383,0.22547705,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.17007194244604318,0.22549003,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.17012089810017272,0.22550675,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.170169881946444,0.22567834,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.17021889400921658,0.22598894,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.17026793431287812,0.2262136,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.17031700288184437,0.22624767,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.17036609974055925,0.2268656,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1704152249134948,0.22688833,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.17046437842515144,0.22694716,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.1705135603000577,0.22762968,0.44064149552255333,3999,592,3407
original,0.9983108108108109,0.17056277056277055,0.22769454,0.44064149552255333,3999,592,3407
