cluster_id,size,pos,neg,fold
5160,1,0,1,1
5161,1,0,1,0
5162,1,0,1,4
5163,1,0,1,3
5164,1,0,1,2
5165,1,0,1,1
5166,1,0,1,4
5167,1,0,1,1
5168,1,0,1,3
5169,1,0,1,2
5170,1,0,1,1
5171,1,0,1,0
5172,1,0,1,4
5173,1,0,1,3
5174,1,0,1,2
5175,1,0,1,3
5176,1,0,1,0
5177,1,0,1,4
5178,1,1,0,0
5179,1,0,1,2
5180,1,0,1,1
5181,1,0,1,0
5182,1,0,1,4
5183,1,0,1,3
5184,1,0,1,2
5185,1,0,1,1
5186,1,0,1,4
5187,1,0,1,1
5188,1,0,1,3
5189,1,0,1,2
5190,1,0,1,1
5191,1,0,1,0
5192,1,0,1,4
5193,1,0,1,3
5194,1,0,1,2
5195,1,0,1,3
5196,1,0,1,0
5197,1,0,1,4
5198,1,0,1,0
5199,1,1,0,2
5200,1,0,1,1
5201,1,0,1,0
5202,1,0,1,4
5203,1,0,1,3
5204,1,0,1,2
5205,1,0,1,1
5206,1,0,1,4
5207,1,0,1,1
5208,1,0,1,3
5209,1,0,1,2
5210,1,0,1,1
5211,1,0,1,0
5212,1,0,1,4
5213,1,0,1,3
5214,1,0,1,2
5215,1,0,1,3
5216,1,0,1,0
5217,1,0,1,4
5218,1,0,1,0
5219,1,0,1,2
5220,1,0,1,1
5221,1,1,0,0
5222,1,0,1,4
5223,1,0,1,3
5224,1,0,1,2
5225,1,0,1,1
5226,1,0,1,4
5227,1,1,0,1
5228,1,0,1,3
5229,1,0,1,2
5230,1,0,1,1
5231,1,0,1,0
5232,1,0,1,4
5233,1,0,1,3
5234,1,0,1,2
5235,1,1,0,0
5236,1,0,1,4
5237,1,0,1,0
5238,1,0,1,3
5239,1,0,1,2
5240,1,0,1,1
5241,1,0,1,0
5242,1,0,1,4
5243,1,0,1,3
5244,1,0,1,2
5245,1,0,1,1
5246,1,0,1,4
5247,1,0,1,1
5248,1,0,1,3
5249,1,0,1,2
5250,1,0,1,1
5251,1,1,0,0
5252,1,0,1,4
5253,1,0,1,3
5254,1,0,1,2
5255,1,0,1,3
5256,1,0,1,0
5257,1,0,1,4
5258,1,0,1,0
5259,1,0,1,2
5260,1,0,1,1
5261,1,0,1,0
5262,1,0,1,4
5263,1,0,1,3
5264,1,0,1,2
5265,1,0,1,1
5266,1,0,1,4
5267,1,0,1,1
5268,1,0,1,3
5269,1,1,0,2
5270,1,0,1,1
5271,1,0,1,0
5272,1,1,0,4
5273,1,0,1,3
5274,1,1,0,2
5275,1,0,1,0
5276,1,0,1,4
5277,1,0,1,0
5278,1,0,1,3
5279,1,0,1,2
5280,1,0,1,1
5281,1,0,1,0
5282,1,0,1,4
5283,1,0,1,3
5284,1,0,1,2
5285,1,0,1,1
5286,1,1,0,4
5287,1,0,1,1
5288,1,0,1,3
5289,1,0,1,2
5290,1,0,1,1
5291,1,1,0,0
5292,1,0,1,4
5293,1,0,1,3
5294,1,0,1,2
5295,1,0,1,3
5296,1,0,1,0
5297,1,0,1,4
5298,1,0,1,0
5299,1,0,1,2
5300,1,0,1,1
5301,1,0,1,0
5302,1,0,1,4
5303,1,0,1,3
5304,1,0,1,2
5305,1,1,0,1
5306,1,0,1,4
5307,1,0,1,1
5308,1,0,1,3
5309,1,0,1,2
5310,1,0,1,1
5311,1,0,1,0
5312,1,0,1,4
5313,1,0,1,3
5314,1,0,1,2
5315,1,0,1,0
5316,1,0,1,4
5317,1,0,1,0
5318,1,0,1,3
5319,1,0,1,2
5320,1,0,1,1
5321,1,0,1,0
5322,1,0,1,4
5323,1,0,1,3
5324,1,0,1,2
5325,1,0,1,1
5326,1,0,1,4
5327,1,0,1,1
5328,1,0,1,3
5329,1,0,1,2
5330,1,0,1,1
5331,1,0,1,0
5332,1,0,1,4
5333,1,0,1,3
5334,1,0,1,2
5335,1,0,1,3
5336,1,0,1,0
5337,1,0,1,4
5338,1,0,1,0
5339,1,0,1,2
5340,1,0,1,1
5341,1,0,1,0
5342,1,0,1,4
5343,1,0,1,3
5344,1,0,1,2
5345,1,0,1,1
5346,1,0,1,4
5347,1,0,1,1
5348,1,0,1,3
5349,1,0,1,2
5350,1,0,1,1
5351,1,1,0,0
5352,1,0,1,4
5353,1,0,1,3
5354,1,0,1,2
5355,1,0,1,3
5356,1,1,0,0
5357,1,0,1,4
5358,1,0,1,0
5359,1,0,1,2
5360,1,0,1,1
5361,1,0,1,0
5362,1,0,1,4
5363,1,0,1,3
5364,1,0,1,2
5365,1,0,1,1
5366,1,0,1,4
5367,1,0,1,1
5368,1,0,1,3
5369,1,1,0,2
5370,1,0,1,1
5371,1,0,1,0
5372,1,0,1,4
5373,1,0,1,3
5374,1,0,1,2
5375,1,0,1,3
5376,1,1,0,0
5377,1,0,1,4
5378,1,0,1,0
5379,1,0,1,2
5380,1,0,1,1
5381,1,0,1,0
5382,1,0,1,4
5383,1,0,1,3
5384,1,0,1,2
5385,1,1,0,1
5386,1,0,1,4
5387,1,0,1,1
5388,1,0,1,3
5389,1,0,1,2
5390,1,1,0,1
5391,1,0,1,0
5392,1,0,1,4
5393,1,0,1,3
5394,1,0,1,2
5395,1,0,1,0
5396,1,0,1,4
5397,1,1,0,0
5398,1,0,1,3
5399,1,0,1,2
5400,1,0,1,1
5401,1,0,1,0
5402,1,0,1,4
5403,1,0,1,3
5404,1,0,1,2
5405,1,0,1,1
5406,1,0,1,4
5407,1,0,1,1
5408,1,0,1,3
5409,1,0,1,2
5410,1,0,1,1
5411,1,0,1,0
5412,1,0,1,4
5413,1,0,1,3
5414,1,0,1,2
5415,1,0,1,3
5416,1,0,1,0
5417,1,0,1,4
5418,1,0,1,0
5419,1,0,1,2
5420,1,0,1,1
5421,1,0,1,0
5422,1,0,1,4
5423,1,0,1,3
5424,1,0,1,2
5425,1,1,0,1
5426,1,0,1,4
5427,1,1,0,1
5428,1,0,1,3
5429,1,0,1,2
5430,1,1,0,1
5431,1,1,0,0
5432,1,0,1,4
5433,1,0,1,3
5434,1,0,1,2
5435,1,0,1,3
5436,1,0,1,0
5437,1,0,1,4
5438,1,0,1,0
5439,1,1,0,2
5440,1,0,1,1
5441,1,0,1,0
5442,1,0,1,4
5443,1,0,1,3
5444,1,0,1,2
5445,1,0,1,1
5446,1,1,0,4
5447,1,0,1,1
5448,1,0,1,3
5449,1,0,1,2
5450,1,0,1,1
5451,1,1,0,0
5452,1,0,1,4
5453,1,0,1,3
5454,1,0,1,2
5455,1,0,1,3
5456,1,0,1,0
5457,1,0,1,4
5458,1,0,1,0
5459,1,0,1,2
5460,1,0,1,1
5461,1,0,1,0
5462,1,0,1,4
5463,1,1,0,3
5464,1,0,1,2
5465,1,0,1,1
5466,1,0,1,4
5467,1,0,1,1
5468,1,0,1,3
5469,1,0,1,2
5470,1,0,1,1
5471,1,0,1,0
5472,1,0,1,4
5473,1,0,1,3
5474,1,0,1,2
5475,1,0,1,0
5476,1,0,1,4
5477,1,0,1,0
5478,1,0,1,3
5479,1,0,1,2
5480,1,0,1,1
5481,1,0,1,0
5482,1,1,0,4
5483,1,0,1,3
5484,1,0,1,2
5485,1,0,1,1
5486,1,0,1,4
5487,1,0,1,1
5488,1,0,1,3
5489,1,0,1,2
5490,1,0,1,1
5491,1,0,1,0
5492,1,0,1,4
5493,1,0,1,3
5494,1,0,1,2
5495,1,0,1,3
5496,1,0,1,0
5497,1,0,1,4
5498,1,0,1,0
5499,1,0,1,2
5500,1,0,1,1
5501,1,0,1,0
5502,1,0,1,4
5503,1,0,1,3
5504,1,0,1,2
5505,1,0,1,1
5506,1,0,1,4
5507,1,0,1,1
5508,1,0,1,3
5509,1,0,1,2
5510,1,0,1,1
5511,1,0,1,0
5512,1,0,1,4
5513,1,0,1,3
5514,1,0,1,2
5515,1,0,1,3
5516,1,0,1,0
5517,1,0,1,4
5518,1,0,1,0
5519,1,0,1,2
5520,1,0,1,1
5521,1,0,1,0
5522,1,0,1,4
5523,1,0,1,3
5524,1,0,1,2
5525,1,0,1,1
5526,1,1,0,4
5527,1,0,1,1
5528,1,0,1,3
5529,1,0,1,2
5530,1,0,1,1
5531,1,0,1,0
5532,1,0,1,4
5533,1,0,1,3
5534,1,0,1,2
5535,1,0,1,3
5536,1,0,1,0
5537,1,1,0,4
5538,1,0,1,0
5539,1,0,1,2
5540,1,0,1,1
5541,1,0,1,0
5542,1,0,1,4
5543,1,0,1,3
5544,1,1,0,2
5545,1,0,1,1
5546,1,0,1,4
5547,1,0,1,1
5548,1,0,1,3
5549,1,0,1,2
5550,1,0,1,1
5551,1,0,1,0
5552,1,0,1,4
5553,1,0,1,3
5554,1,0,1,2
5555,1,0,1,0
5556,1,1,0,4
5557,1,1,0,0
5558,1,0,1,3
5559,1,0,1,2
5560,1,1,0,1
5561,1,0,1,0
5562,1,0,1,4
5563,1,0,1,3
5564,1,1,0,2
5565,1,0,1,1
5566,1,0,1,4
5567,1,0,1,1
5568,1,0,1,3
5569,1,0,1,2
5570,1,0,1,1
5571,1,0,1,0
5572,1,0,1,4
5573,1,0,1,3
5574,1,0,1,2
5575,1,0,1,3
5576,1,0,1,0
5577,1,0,1,4
5578,1,0,1,0
5579,1,0,1,2
5580,1,0,1,1
5581,1,0,1,0
5582,1,0,1,4
5583,1,0,1,3
5584,1,0,1,2
5585,1,0,1,1
5586,1,0,1,4
5587,1,1,0,1
5588,1,0,1,3
5589,1,1,0,2
5590,1,1,0,1
5591,1,1,0,0
5592,1,0,1,4
5593,1,0,1,3
5594,1,0,1,2
5595,1,0,1,0
5596,1,0,1,4
5597,1,1,0,0
5598,1,0,1,3
5599,1,1,0,2
5600,1,0,1,1
5601,1,1,0,0
5602,1,1,0,4
5603,1,1,0,3
5604,1,1,0,2
5605,1,0,1,1
5606,1,0,1,4
5607,1,1,0,1
5608,1,1,0,3
5609,1,1,0,2
5610,1,0,1,1
5611,1,0,1,0
5612,1,0,1,4
5613,1,0,1,3
5614,1,0,1,2
5615,1,1,0,3
5616,1,0,1,0
5617,1,0,1,4
5618,1,1,0,0
5619,1,1,0,2
5620,1,0,1,1
5621,1,1,0,0
5622,1,1,0,4
5623,1,1,0,3
5624,1,0,1,2
5625,1,1,0,1
5626,1,1,0,4
5627,1,0,1,1
5628,1,0,1,3
5629,1,0,1,2
5630,1,0,1,1
5631,1,1,0,0
5632,1,1,0,4
5633,1,0,1,3
5634,1,1,0,2
5635,1,1,0,0
5636,1,0,1,4
5637,1,0,1,0
5638,1,0,1,3
5639,1,0,1,2
5640,1,1,0,1
5641,1,0,1,0
5642,1,0,1,4
5643,1,0,1,3
5644,1,0,1,2
5645,1,0,1,1
5646,1,0,1,4
5647,1,0,1,1
5648,1,0,1,3
5649,1,0,1,2
5650,1,0,1,1
5651,1,0,1,0
5652,1,1,0,4
5653,1,1,0,3
5654,1,0,1,2
5655,1,0,1,3
5656,1,0,1,0
5657,1,1,0,4
5658,1,0,1,0
5659,1,0,1,2
5660,1,1,0,1
5661,1,0,1,0
5662,1,0,1,4
5663,1,0,1,3
5664,1,0,1,2
5665,1,0,1,1
5666,1,0,1,4
5667,1,0,1,1
5668,1,0,1,3
5669,1,0,1,2
5670,1,0,1,1
5671,1,0,1,0
5672,1,1,0,4
5673,1,1,0,3
5674,1,0,1,2
5675,1,1,0,3
5676,1,1,0,0
5677,1,1,0,4
5678,1,1,0,0
5679,1,0,1,2
5680,1,0,1,1
5681,1,0,1,0
5682,1,0,1,4
5683,1,0,1,3
5684,1,0,1,2
5685,1,1,0,1
5686,1,0,1,4
5687,1,1,0,1
5688,1,1,0,3
5689,1,0,1,2
5690,1,1,0,1
5691,1,1,0,0
5692,1,0,1,4
5693,1,1,0,3
5694,1,1,0,2
5695,1,1,0,3
5696,1,0,1,0
5697,1,0,1,4
5698,1,1,0,0
5699,1,1,0,2
5700,1,0,1,1
5701,1,0,1,0
5702,1,0,1,4
5703,1,0,1,3
5704,1,0,1,2
5705,1,1,0,1
5706,1,0,1,4
5707,1,1,0,1
5708,1,0,1,3
5709,1,1,0,2
5710,1,0,1,1
5711,1,0,1,0
5712,1,1,0,4
5713,1,0,1,3
5714,1,1,0,2
5715,1,0,1,0
5716,1,1,0,4
5717,1,0,1,0
5718,1,0,1,3
5719,1,0,1,2
5720,1,1,0,1
5721,1,0,1,0
5722,1,0,1,4
5723,1,1,0,3
5724,1,0,1,2
5725,1,1,0,1
5726,1,0,1,4
5727,1,1,0,1
5728,1,1,0,3
5729,1,0,1,2
5730,1,0,1,1
5731,1,0,1,0
5732,1,0,1,4
5733,1,0,1,3
5734,1,1,0,2
5735,1,0,1,3
5736,1,1,0,0
5737,1,0,1,4
5738,1,0,1,0
5739,1,0,1,2
5740,1,1,0,1
5741,1,1,0,0
5742,1,0,1,4
5743,1,0,1,3
5744,1,0,1,2
5745,1,0,1,1
5746,1,0,1,4
5747,1,0,1,1
5748,1,1,0,3
5749,1,0,1,2
5750,1,0,1,1
5751,1,0,1,0
5752,1,1,0,4
5753,1,1,0,3
5754,1,0,1,2
5755,1,1,0,0
